income,expenses,emi,savings,stress_score
82649,54087,11859,34425,36.37775411680722
147840,76919,85650,736542,24.277867965367967
149460,18679,19961,566905,0.0
34672,17914,6630,64557,24.17267535763728
101452,70938,52187,250700,43.18180026022159
100583,84427,30157,422791,32.94468250101905
103915,89960,36799,272082,44.35885098397729
23379,21556,11454,62650,52.29949955087899
42113,7498,25020,220034,7.666872462185076
34112,27863,4054,162200,21.81959427767355
43164,36911,25085,2195,65.74865628764711
145458,7397,7426,87669,1.571209558772979
147666,37442,83218,737202,10.258353310850154
64470,18835,8382,49510,15.9683573755235
143846,122994,45029,629632,33.3877897195612
138045,84580,29610,37682,37.84990401680612
57005,8221,21329,21051,20.33076045960881
58033,35971,8594,316263,11.915375734495889
91415,19207,49412,19773,31.04485040748236
83702,51173,29662,431678,19.743614250555538
98954,84640,34000,28744,55.0587141500091
90453,65593,35563,523324,26.984677125136812
50021,31729,24796,49896,46.5566462085924
96685,55183,27268,1513,39.74044577752495
25280,6239,13289,101153,13.360166139240508
98836,24700,381,263926,0.0
90055,37028,3731,296620,5.746932430181555
73239,5085,23730,214628,1.7792432993350538
53433,36339,21240,26144,47.458125128665806
74679,39918,35776,300843,25.74652847520722
135130,38712,7467,41979,14.981018278694592
16898,13754,667,56757,25.482009705290572
128600,47402,74144,474998,23.02387247278382
32464,16793,15276,27143,40.505637013307044
107349,47208,11993,19409,25.55286961219946
107187,53643,45715,212604,32.16556112215102
105128,7008,26438,443232,0.0
42585,40557,8978,107448,43.43618645062815
140393,99359,65015,279098,43.96985604695391
33959,20751,6552,123426,20.097764951853705
35820,29337,9038,64371,42.05792853154662
118340,84511,50235,484609,32.211466959607904
100605,53011,27117,452462,14.640624223448139
82286,64208,2556,166713,30.127542959920284
37926,27521,13903,83269,39.96796392975795
19352,15678,9999,65083,44.35949772633319
106443,11215,5694,297286,0.0
85780,42600,5647,391379,4.651259034740029
102835,72523,19708,419638,22.524237856760834
137216,135491,63944,113058,63.89211170708955
120711,47546,38636,264094,21.557853053988453
132784,42303,73191,127648,33.170788649234844
144652,74789,36115,585142,15.612227967812409
149821,100427,52839,476269,31.7282957662811
71757,38243,19473,314983,15.554649720584756
15148,12703,2725,39366,36.13150250858199
73814,35896,29459,231913,24.56979705746877
113182,70973,41828,120979,40.79160113799014
86028,46656,32312,396013,19.124180499372297
129470,84998,34144,311565,31.341893875028962
93946,58984,24946,446894,18.229301939411997
69374,48324,40939,238991,41.20859399775132
44229,16960,5325,244285,0.0
45964,7593,13620,27185,17.155273692454966
118385,10160,52673,337727,7.824344300375895
51240,26610,26418,161151,30.863875878220142
93124,5020,9353,204635,0.0
142342,118792,80904,738184,39.4627727585674
75939,55877,7563,98999,34.25611345948722
126218,83787,13696,91802,33.8951655072969
67457,29417,7324,183763,12.526424240627358
46277,41750,6347,72831,42.725868141841524
99967,11166,52689,334824,9.92067382236138
20537,17427,4485,80766,31.500219116716174
93939,6538,16061,488857,0.0
16635,11999,154,29492,27.571385632702132
140685,28163,9339,688865,0.0
51172,47482,18044,241851,36.86791604783866
47844,12487,13074,86580,14.932070897082184
61094,53416,9172,120919,39.825269257210195
145002,30126,67617,544997,10.248100026206536
93235,61696,695,480283,8.38445862605245
93364,29661,26806,124295,20.712640846578985
48965,15831,7496,33674,18.8506075768406
62986,9013,10722,130833,3.5780173371860418
40291,12981,11622,175516,5.866074309399124
53327,45933,11825,78192,44.60573443096368
55677,6225,12741,197946,0.0
99962,11877,33183,470031,0.0
73658,20049,23119,172272,14.470254419071924
122009,58309,2698,118057,19.94184855215599
114508,95954,48642,300141,45.784355678205884
80760,27276,18930,446951,1.2630014858841037
101049,40246,589,90803,15.654237053310773
53907,20744,20817,145471,21.194371788450482
143453,89633,41299,43906,41.226603835402535
33052,6015,8777,113971,2.480182742345395
48888,35653,18229,56727,45.57713549337261
127723,118446,6477,588281,25.36720089568833
92096,23499,15771,48097,16.996449357192493
91477,11772,36021,274041,7.206565584791807
68775,35329,15080,248080,16.419483824063978
33660,18454,17923,49396,41.37373737373737
100818,99304,3727,574191,25.727846217937277
123544,27589,29250,623524,0.0
143473,119537,77274,762645,38.20220529298195
81655,71721,5866,231106,32.639274998469176
41242,25060,2002,196389,8.514014839241547
68628,50686,23438,92684,43.83633502360553
141847,87902,50844,119764,41.100904495689015
92439,27141,54968,515627,13.46612360583736
50564,8012,12224,254632,0.0
119931,115168,28844,251199,47.16182638350385
57053,38656,27985,42534,49.77003838536099
55700,15290,14516,37349,20.797037701974865
88490,37910,11070,109996,20.209289185218665
22998,14551,13637,85460,36.77406731020088
124196,113980,67380,503027,47.33699152951785
15305,8775,2795,20798,29.177393008820644
95487,63423,44007,323050,34.729125430686906
80129,52807,35951,413149,25.89780229380124
128967,60156,36501,80648,31.516589515147288
77634,74417,43418,156783,60.2011361001623
27612,19793,389,165514,11.404823989569756
144399,32742,60413,10193,27.71940941419262
136507,132542,39106,696592,35.00673958112038
148930,57540,57789,675219,12.169912039213052
98629,67571,21992,160158,35.05500410629733
47485,47434,3343,57497,46.70811835316416
122618,94772,12632,161925,36.16316527752859
57465,20904,2138,282602,0.0
77079,15990,21463,127207,13.25892915061171
114204,103443,49162,90076,58.56406080347448
78624,60730,37073,101584,51.02131664631665
149346,140723,3085,880319,22.939348894513408
148474,27365,12382,390897,0.0
26496,15995,8059,27550,37.15126811594203
108820,24175,17201,324437,2.523479139863996
51334,18874,21188,150895,20.19606888222231
97476,15001,42929,404398,4.567483277935082
101799,27969,50183,57840,30.614937278362262
132050,125584,72416,695262,44.48761832639151
26023,15548,4693,150030,12.087192099296772
25784,19852,9501,82164,37.3029785913745
134134,12523,5445,273492,0.0
51658,20045,8961,254532,1.7040922993534373
125114,63256,46846,733210,15.25640615758428
127871,33096,40426,646197,0.5870369356617218
23394,20285,8133,30156,50.816021202017616
148041,46248,2716,666890,0.0
87493,28351,35775,279681,16.57441166721909
133653,75480,40046,326316,28.014784554031706
85136,8746,15981,497040,0.0
54003,7337,31926,75956,23.408143992000443
20861,13681,11217,51159,42.03705479123723
93382,29586,7420,490671,0.0
21880,16126,5262,33642,38.782906764168196
16980,5108,2639,6609,19.31183745583039
35964,11858,15062,29527,29.133160938716493
72454,7971,39552,162243,16.140102685842052
